2024-12-17 13:07:59 - Bytes Sent: 14437974, Bytes Received: 252135518
2024-12-17 13:08:00 - Bytes Sent: 14442626, Bytes Received: 252141540
2024-12-17 13:08:00 - Bytes Sent: 14442681, Bytes Received: 252141606
2024-12-17 13:08:01 - Bytes Sent: 14442681, Bytes Received: 252141606
2024-12-17 13:08:01 - Bytes Sent: 14442681, Bytes Received: 252141606
2024-12-17 13:08:02 - Bytes Sent: 14444680, Bytes Received: 252141915
2024-12-17 13:08:02 - Bytes Sent: 14444769, Bytes Received: 252142123
2024-12-17 13:08:03 - Bytes Sent: 14444769, Bytes Received: 252142123
2024-12-17 13:08:03 - Bytes Sent: 14444769, Bytes Received: 252142123
2024-12-17 13:08:04 - Bytes Sent: 14444917, Bytes Received: 252142165
2024-12-17 13:08:04 - Bytes Sent: 14444917, Bytes Received: 252142165
2024-12-17 13:08:05 - Bytes Sent: 14445027, Bytes Received: 252142297
2024-12-17 13:08:05 - Bytes Sent: 14445027, Bytes Received: 252142297
2024-12-17 13:08:06 - Bytes Sent: 14445027, Bytes Received: 252142297
2024-12-17 13:08:06 - Bytes Sent: 14445027, Bytes Received: 252142297
2024-12-17 13:08:07 - Bytes Sent: 14445027, Bytes Received: 252142297
2024-12-17 13:08:07 - Bytes Sent: 14445133, Bytes Received: 252142297
2024-12-17 13:08:08 - Bytes Sent: 14445133, Bytes Received: 252142297
2024-12-17 13:08:08 - Bytes Sent: 14445133, Bytes Received: 252142297
2024-12-17 13:08:09 - Bytes Sent: 14445133, Bytes Received: 252142297
2024-12-17 13:08:10 - Bytes Sent: 14445133, Bytes Received: 252142297
2024-12-17 13:08:10 - Bytes Sent: 14445133, Bytes Received: 252142297
2024-12-17 13:08:11 - Bytes Sent: 14445241, Bytes Received: 252142405
2024-12-17 13:08:11 - Bytes Sent: 14445241, Bytes Received: 252142405
2024-12-17 13:08:12 - Bytes Sent: 14445347, Bytes Received: 252142405
2024-12-17 13:08:12 - Bytes Sent: 14445347, Bytes Received: 252142405
2024-12-17 13:08:13 - Bytes Sent: 14445347, Bytes Received: 252142405
2024-12-17 13:08:13 - Bytes Sent: 14445804, Bytes Received: 252142567
2024-12-17 13:08:14 - Bytes Sent: 14446001, Bytes Received: 252143734
2024-12-17 13:08:14 - Bytes Sent: 14446001, Bytes Received: 252143734
2024-12-17 13:08:15 - Bytes Sent: 14446001, Bytes Received: 252143734
2024-12-17 13:08:15 - Bytes Sent: 14447646, Bytes Received: 252143896
2024-12-17 13:08:16 - Bytes Sent: 14447895, Bytes Received: 252144196
2024-12-17 13:08:16 - Bytes Sent: 14447895, Bytes Received: 252144196
2024-12-17 13:08:17 - Bytes Sent: 14447895, Bytes Received: 252144196
2024-12-17 13:08:17 - Bytes Sent: 14447895, Bytes Received: 252144196
2024-12-17 13:08:18 - Bytes Sent: 14447895, Bytes Received: 252144196
2024-12-17 13:08:18 - Bytes Sent: 14447895, Bytes Received: 252144196
2024-12-17 13:08:19 - Bytes Sent: 14447895, Bytes Received: 252144196
2024-12-17 13:08:19 - Bytes Sent: 14447895, Bytes Received: 252144196
2024-12-17 13:08:20 - Bytes Sent: 14448001, Bytes Received: 252144196
2024-12-17 13:08:20 - Bytes Sent: 14449868, Bytes Received: 252144511
2024-12-17 13:08:21 - Bytes Sent: 14449868, Bytes Received: 252144511
2024-12-17 13:08:21 - Bytes Sent: 14449868, Bytes Received: 252144511
2024-12-17 13:08:22 - Bytes Sent: 14449923, Bytes Received: 252144577
2024-12-17 13:08:22 - Bytes Sent: 14449923, Bytes Received: 252144577
2024-12-17 13:08:23 - Bytes Sent: 14449923, Bytes Received: 252144577
2024-12-17 13:08:23 - Bytes Sent: 14449923, Bytes Received: 252144577
2024-12-17 13:08:24 - Bytes Sent: 14450029, Bytes Received: 252144577
2024-12-17 13:08:24 - Bytes Sent: 14450029, Bytes Received: 252144577
2024-12-17 13:08:25 - Bytes Sent: 14450029, Bytes Received: 252144577
2024-12-17 13:08:25 - Bytes Sent: 14450071, Bytes Received: 252144619
2024-12-17 13:08:26 - Bytes Sent: 14450126, Bytes Received: 252144619
2024-12-17 13:08:26 - Bytes Sent: 14450181, Bytes Received: 252144751
2024-12-17 13:08:27 - Bytes Sent: 14450236, Bytes Received: 252144817
2024-12-17 13:08:27 - Bytes Sent: 14450236, Bytes Received: 252144817
2024-12-17 13:08:28 - Bytes Sent: 14450342, Bytes Received: 252144817
2024-12-17 13:08:28 - Bytes Sent: 14450342, Bytes Received: 252144817
2024-12-17 13:08:29 - Bytes Sent: 14450342, Bytes Received: 252144817
2024-12-17 13:08:29 - Bytes Sent: 14451540, Bytes Received: 252145694
2024-12-17 13:08:30 - Bytes Sent: 14452630, Bytes Received: 252146009
2024-12-17 13:08:30 - Bytes Sent: 14452684, Bytes Received: 252146162
2024-12-17 13:08:31 - Bytes Sent: 14452739, Bytes Received: 252146162
2024-12-17 13:08:31 - Bytes Sent: 14454797, Bytes Received: 252146228
2024-12-17 13:08:32 - Bytes Sent: 14455855, Bytes Received: 252146554
2024-12-17 13:08:32 - Bytes Sent: 14456390, Bytes Received: 252147965
2024-12-17 13:08:33 - Bytes Sent: 14456390, Bytes Received: 252147965
2024-12-17 13:08:33 - Bytes Sent: 14459947, Bytes Received: 252149705
2024-12-17 13:08:34 - Bytes Sent: 14459947, Bytes Received: 252149705
2024-12-17 13:08:34 - Bytes Sent: 14459947, Bytes Received: 252149705
2024-12-17 13:08:35 - Bytes Sent: 14459947, Bytes Received: 252149705
2024-12-17 13:08:36 - Bytes Sent: 14460449, Bytes Received: 252149705
2024-12-17 13:08:36 - Bytes Sent: 14464787, Bytes Received: 252151599
2024-12-17 13:08:37 - Bytes Sent: 14468867, Bytes Received: 252163750
2024-12-17 13:08:37 - Bytes Sent: 14469930, Bytes Received: 252168526
2024-12-17 13:08:38 - Bytes Sent: 14471560, Bytes Received: 252168890
2024-12-17 13:08:38 - Bytes Sent: 14475666, Bytes Received: 252169070
2024-12-17 13:08:39 - Bytes Sent: 14486230, Bytes Received: 252187831
2024-12-17 13:08:39 - Bytes Sent: 14489694, Bytes Received: 252193991
2024-12-17 13:08:40 - Bytes Sent: 14490996, Bytes Received: 252199924
2024-12-17 13:08:40 - Bytes Sent: 14490996, Bytes Received: 252199924
2024-12-17 13:08:41 - Bytes Sent: 14492446, Bytes Received: 252200424
2024-12-17 13:08:41 - Bytes Sent: 14492446, Bytes Received: 252200424
2024-12-17 13:08:42 - Bytes Sent: 14492728, Bytes Received: 252201037
2024-12-17 13:08:42 - Bytes Sent: 14492728, Bytes Received: 252201037
2024-12-17 13:08:43 - Bytes Sent: 14492728, Bytes Received: 252201037
2024-12-17 13:08:43 - Bytes Sent: 14495579, Bytes Received: 252201844
2024-12-17 13:08:44 - Bytes Sent: 14496749, Bytes Received: 252206579
2024-12-17 13:08:44 - Bytes Sent: 14496846, Bytes Received: 252206821
2024-12-17 13:08:45 - Bytes Sent: 14496846, Bytes Received: 252206821
2024-12-17 13:08:45 - Bytes Sent: 14496846, Bytes Received: 252206821
2024-12-17 13:08:46 - Bytes Sent: 14496901, Bytes Received: 252206821
2024-12-17 13:08:46 - Bytes Sent: 14496901, Bytes Received: 252206887
2024-12-17 13:08:47 - Bytes Sent: 14496901, Bytes Received: 252206887
2024-12-17 13:08:47 - Bytes Sent: 14496901, Bytes Received: 252206887
2024-12-17 13:08:48 - Bytes Sent: 14497007, Bytes Received: 252206887
2024-12-17 13:08:48 - Bytes Sent: 14497007, Bytes Received: 252206887
2024-12-17 13:08:49 - Bytes Sent: 14498302, Bytes Received: 252207256
2024-12-17 13:08:49 - Bytes Sent: 14498379, Bytes Received: 252207395
2024-12-17 13:08:50 - Bytes Sent: 14503739, Bytes Received: 252212580
2024-12-17 13:08:50 - Bytes Sent: 14503793, Bytes Received: 252212733
2024-12-17 13:08:51 - Bytes Sent: 14503793, Bytes Received: 252212733
2024-12-17 13:08:51 - Bytes Sent: 14503793, Bytes Received: 252212733
2024-12-17 13:08:52 - Bytes Sent: 14503899, Bytes Received: 252212733
2024-12-17 13:08:52 - Bytes Sent: 14503899, Bytes Received: 252212733
2024-12-17 13:08:53 - Bytes Sent: 14503899, Bytes Received: 252212733
2024-12-17 13:08:53 - Bytes Sent: 14503899, Bytes Received: 252212733
2024-12-17 13:08:54 - Bytes Sent: 14503899, Bytes Received: 252212733
2024-12-17 13:08:54 - Bytes Sent: 14503899, Bytes Received: 252212733
2024-12-17 13:08:55 - Bytes Sent: 14503899, Bytes Received: 252212733
2024-12-17 13:08:55 - Bytes Sent: 14503899, Bytes Received: 252212733
2024-12-17 13:08:56 - Bytes Sent: 14504005, Bytes Received: 252212733
2024-12-17 13:08:56 - Bytes Sent: 14504005, Bytes Received: 252212733
2024-12-17 13:08:57 - Bytes Sent: 14504005, Bytes Received: 252212733
2024-12-17 13:08:57 - Bytes Sent: 14504005, Bytes Received: 252212733
2024-12-17 13:08:58 - Bytes Sent: 14504998, Bytes Received: 252212841
2024-12-17 13:08:58 - Bytes Sent: 14504998, Bytes Received: 252212841
2024-12-17 13:08:59 - Bytes Sent: 14505087, Bytes Received: 252213048
2024-12-17 13:08:59 - Bytes Sent: 14505087, Bytes Received: 252213048
2024-12-17 13:09:00 - Bytes Sent: 14505193, Bytes Received: 252213048
2024-12-17 13:09:00 - Bytes Sent: 14505193, Bytes Received: 252213048
2024-12-17 13:09:01 - Bytes Sent: 14505193, Bytes Received: 252213048
2024-12-17 13:09:01 - Bytes Sent: 14505193, Bytes Received: 252213048
2024-12-17 13:09:02 - Bytes Sent: 14505193, Bytes Received: 252213048
2024-12-17 13:09:02 - Bytes Sent: 14505193, Bytes Received: 252213048
2024-12-17 13:09:03 - Bytes Sent: 14505193, Bytes Received: 252213048
2024-12-17 13:09:03 - Bytes Sent: 14505235, Bytes Received: 252213090
2024-12-17 13:09:04 - Bytes Sent: 14505415, Bytes Received: 252213163
2024-12-17 13:09:04 - Bytes Sent: 14505415, Bytes Received: 252213163
2024-12-17 13:09:05 - Bytes Sent: 14505489, Bytes Received: 252213229
2024-12-17 13:09:05 - Bytes Sent: 14505489, Bytes Received: 252213229
2024-12-17 13:09:30 - Bytes Sent: 14507426, Bytes Received: 252215422
2024-12-17 13:09:31 - Bytes Sent: 14507426, Bytes Received: 252215422
2024-12-17 13:09:31 - Bytes Sent: 14507481, Bytes Received: 252215422
2024-12-17 13:09:32 - Bytes Sent: 14507587, Bytes Received: 252215488
2024-12-17 13:09:32 - Bytes Sent: 14507587, Bytes Received: 252215488
2024-12-17 13:09:33 - Bytes Sent: 14507901, Bytes Received: 252215488
2024-12-17 13:09:33 - Bytes Sent: 14507955, Bytes Received: 252215921
2024-12-17 13:09:34 - Bytes Sent: 14508064, Bytes Received: 252215921
2024-12-17 13:09:34 - Bytes Sent: 14508064, Bytes Received: 252215921
2024-12-17 13:09:35 - Bytes Sent: 14510184, Bytes Received: 252216820
2024-12-17 13:09:35 - Bytes Sent: 14510402, Bytes Received: 252217131
2024-12-17 13:09:36 - Bytes Sent: 14511501, Bytes Received: 252217338
2024-12-17 13:09:36 - Bytes Sent: 14511699, Bytes Received: 252217338
2024-12-17 13:09:37 - Bytes Sent: 14513855, Bytes Received: 252217446
2024-12-17 13:09:37 - Bytes Sent: 14513963, Bytes Received: 252217532
2024-12-17 13:09:38 - Bytes Sent: 14514177, Bytes Received: 252217685
2024-12-17 13:09:38 - Bytes Sent: 14523205, Bytes Received: 252223711
2024-12-17 13:09:39 - Bytes Sent: 14525744, Bytes Received: 252237222
2024-12-17 13:09:39 - Bytes Sent: 14525878, Bytes Received: 252239419
2024-12-17 13:09:40 - Bytes Sent: 14525984, Bytes Received: 252239419
2024-12-17 13:09:40 - Bytes Sent: 14526092, Bytes Received: 252239527
2024-12-17 13:09:41 - Bytes Sent: 14526092, Bytes Received: 252239527
2024-12-17 13:09:41 - Bytes Sent: 14526092, Bytes Received: 252239527
2024-12-17 13:09:42 - Bytes Sent: 14531833, Bytes Received: 252240893
2024-12-17 13:09:42 - Bytes Sent: 14533957, Bytes Received: 252243708
2024-12-17 13:09:43 - Bytes Sent: 14534065, Bytes Received: 252244484
2024-12-17 13:09:43 - Bytes Sent: 14537945, Bytes Received: 252249403
2024-12-17 13:09:44 - Bytes Sent: 14538207, Bytes Received: 252250311
2024-12-17 13:09:44 - Bytes Sent: 14547743, Bytes Received: 252254792
2024-12-17 13:09:45 - Bytes Sent: 14548260, Bytes Received: 252266185
2024-12-17 13:09:45 - Bytes Sent: 14548403, Bytes Received: 252266239
2024-12-17 13:09:46 - Bytes Sent: 14548457, Bytes Received: 252266698
2024-12-17 13:09:46 - Bytes Sent: 14548457, Bytes Received: 252266698
2024-12-17 13:09:47 - Bytes Sent: 14548457, Bytes Received: 252266698
2024-12-17 13:09:47 - Bytes Sent: 14548664, Bytes Received: 252266975
2024-12-17 13:09:48 - Bytes Sent: 14548770, Bytes Received: 252266975
2024-12-17 13:09:48 - Bytes Sent: 14548770, Bytes Received: 252266975
2024-12-17 13:09:49 - Bytes Sent: 14548770, Bytes Received: 252266975
2024-12-17 13:09:49 - Bytes Sent: 14548770, Bytes Received: 252266975
2024-12-17 13:09:50 - Bytes Sent: 14548770, Bytes Received: 252266975
2024-12-17 13:09:50 - Bytes Sent: 14548770, Bytes Received: 252266975
2024-12-17 13:09:51 - Bytes Sent: 14548770, Bytes Received: 252266975
2024-12-17 13:09:51 - Bytes Sent: 14548770, Bytes Received: 252266975
2024-12-17 13:09:52 - Bytes Sent: 14551692, Bytes Received: 252267041
2024-12-17 13:09:52 - Bytes Sent: 14553243, Bytes Received: 252271124
2024-12-17 13:09:53 - Bytes Sent: 14555775, Bytes Received: 252272224
2024-12-17 13:09:53 - Bytes Sent: 14569038, Bytes Received: 252283793
2024-12-17 13:09:54 - Bytes Sent: 14571219, Bytes Received: 252297947
2024-12-17 13:09:54 - Bytes Sent: 14571273, Bytes Received: 252298040
2024-12-17 13:09:55 - Bytes Sent: 14573040, Bytes Received: 252299918
2024-12-17 13:09:55 - Bytes Sent: 14573040, Bytes Received: 252299918
2024-12-17 13:09:56 - Bytes Sent: 14573146, Bytes Received: 252299918
2024-12-17 13:09:56 - Bytes Sent: 14573146, Bytes Received: 252299918
2024-12-17 13:09:57 - Bytes Sent: 14573146, Bytes Received: 252299918
2024-12-17 13:09:57 - Bytes Sent: 14573146, Bytes Received: 252299918
2024-12-17 13:09:58 - Bytes Sent: 14573146, Bytes Received: 252299918
2024-12-17 13:09:58 - Bytes Sent: 14573146, Bytes Received: 252299918
2024-12-17 13:09:59 - Bytes Sent: 14573146, Bytes Received: 252299918
2024-12-17 13:09:59 - Bytes Sent: 14573474, Bytes Received: 252300167
2024-12-17 13:10:00 - Bytes Sent: 14573588, Bytes Received: 252300221
2024-12-17 13:10:00 - Bytes Sent: 14573588, Bytes Received: 252300221
2024-12-17 13:10:01 - Bytes Sent: 14573588, Bytes Received: 252300221
2024-12-17 13:10:02 - Bytes Sent: 14573588, Bytes Received: 252300221
2024-12-17 13:10:02 - Bytes Sent: 14573588, Bytes Received: 252300221
2024-12-17 13:10:03 - Bytes Sent: 14573698, Bytes Received: 252300287
2024-12-17 13:10:03 - Bytes Sent: 14573772, Bytes Received: 252300426
2024-12-17 13:10:04 - Bytes Sent: 14574007, Bytes Received: 252300558
2024-12-17 13:10:04 - Bytes Sent: 14574007, Bytes Received: 252300558
2024-12-17 13:10:05 - Bytes Sent: 14574049, Bytes Received: 252300600
2024-12-17 13:10:05 - Bytes Sent: 14574049, Bytes Received: 252300600
2024-12-17 13:10:06 - Bytes Sent: 14574049, Bytes Received: 252300600
2024-12-17 13:10:06 - Bytes Sent: 14574049, Bytes Received: 252300600
2024-12-17 13:10:07 - Bytes Sent: 14574049, Bytes Received: 252300600
2024-12-17 13:10:07 - Bytes Sent: 14574049, Bytes Received: 252300600
2024-12-17 13:10:08 - Bytes Sent: 14574155, Bytes Received: 252300600
2024-12-17 13:10:08 - Bytes Sent: 14574155, Bytes Received: 252300600
2024-12-17 13:10:09 - Bytes Sent: 14574155, Bytes Received: 252300600
2024-12-17 13:10:09 - Bytes Sent: 14574155, Bytes Received: 252300600
2024-12-17 13:10:10 - Bytes Sent: 14574265, Bytes Received: 252300732
2024-12-17 13:10:10 - Bytes Sent: 14574265, Bytes Received: 252300732
2024-12-17 13:10:11 - Bytes Sent: 14574265, Bytes Received: 252300732
2024-12-17 13:10:11 - Bytes Sent: 14574265, Bytes Received: 252300732
2024-12-17 13:10:12 - Bytes Sent: 14574426, Bytes Received: 252300732
2024-12-17 13:10:12 - Bytes Sent: 14574426, Bytes Received: 252300798
2024-12-17 13:10:13 - Bytes Sent: 14574426, Bytes Received: 252300798
2024-12-17 13:10:13 - Bytes Sent: 14575080, Bytes Received: 252302204
2024-12-17 13:10:14 - Bytes Sent: 14575080, Bytes Received: 252302204
2024-12-17 13:10:14 - Bytes Sent: 14575190, Bytes Received: 252302270
2024-12-17 13:10:15 - Bytes Sent: 14575190, Bytes Received: 252302336
2024-12-17 13:10:15 - Bytes Sent: 14575190, Bytes Received: 252302336
2024-12-17 13:10:16 - Bytes Sent: 14575296, Bytes Received: 252302336
2024-12-17 13:10:16 - Bytes Sent: 14575296, Bytes Received: 252302336
2024-12-17 13:10:17 - Bytes Sent: 14575296, Bytes Received: 252302336
2024-12-17 13:10:17 - Bytes Sent: 14575296, Bytes Received: 252302336
2024-12-17 13:10:18 - Bytes Sent: 14575296, Bytes Received: 252302336
2024-12-17 13:10:18 - Bytes Sent: 14575296, Bytes Received: 252302336
2024-12-17 13:10:19 - Bytes Sent: 14575296, Bytes Received: 252302336
2024-12-17 13:10:19 - Bytes Sent: 14575296, Bytes Received: 252302336
2024-12-17 13:10:20 - Bytes Sent: 14575402, Bytes Received: 252302336
2024-12-17 13:10:20 - Bytes Sent: 14575457, Bytes Received: 252302402
2024-12-17 13:10:21 - Bytes Sent: 14575457, Bytes Received: 252302402
2024-12-17 13:10:21 - Bytes Sent: 14575457, Bytes Received: 252302402
2024-12-17 13:10:22 - Bytes Sent: 14575457, Bytes Received: 252302402
2024-12-17 13:10:22 - Bytes Sent: 14575457, Bytes Received: 252302402
2024-12-17 13:10:23 - Bytes Sent: 14575457, Bytes Received: 252302402
2024-12-17 13:10:23 - Bytes Sent: 14575457, Bytes Received: 252302402
2024-12-17 13:10:24 - Bytes Sent: 14582313, Bytes Received: 252302939
2024-12-17 13:10:24 - Bytes Sent: 14628721, Bytes Received: 252306004
2024-12-17 13:10:25 - Bytes Sent: 14650451, Bytes Received: 252317466
2024-12-17 13:10:25 - Bytes Sent: 14652208, Bytes Received: 252331050
2024-12-17 13:10:26 - Bytes Sent: 14659717, Bytes Received: 252342350
2024-12-17 13:10:26 - Bytes Sent: 14664635, Bytes Received: 252344705
2024-12-17 13:10:27 - Bytes Sent: 14666616, Bytes Received: 252348305
2024-12-17 13:10:27 - Bytes Sent: 14668050, Bytes Received: 252349344
2024-12-17 13:10:28 - Bytes Sent: 14670209, Bytes Received: 252349476
2024-12-17 13:10:28 - Bytes Sent: 14674046, Bytes Received: 252363373
2024-12-17 13:10:29 - Bytes Sent: 14674100, Bytes Received: 252363862
2024-12-17 13:10:29 - Bytes Sent: 14674100, Bytes Received: 252363862
2024-12-17 13:10:30 - Bytes Sent: 14674100, Bytes Received: 252363862
2024-12-17 13:10:31 - Bytes Sent: 14675204, Bytes Received: 252364189
2024-12-17 13:10:31 - Bytes Sent: 14675204, Bytes Received: 252364189
2024-12-17 13:10:32 - Bytes Sent: 14675457, Bytes Received: 252364189
2024-12-17 13:10:32 - Bytes Sent: 14675511, Bytes Received: 252364287
2024-12-17 13:10:33 - Bytes Sent: 14675511, Bytes Received: 252364287
2024-12-17 13:10:33 - Bytes Sent: 14675511, Bytes Received: 252364287
2024-12-17 13:10:34 - Bytes Sent: 14675511, Bytes Received: 252364287
2024-12-17 13:10:34 - Bytes Sent: 14675511, Bytes Received: 252364287
2024-12-17 13:10:35 - Bytes Sent: 14675511, Bytes Received: 252364287
2024-12-17 13:10:35 - Bytes Sent: 14675511, Bytes Received: 252364287
2024-12-17 13:10:36 - Bytes Sent: 14675617, Bytes Received: 252364287
2024-12-17 13:10:36 - Bytes Sent: 14675617, Bytes Received: 252364287
2024-12-17 13:10:37 - Bytes Sent: 14675617, Bytes Received: 252364287
2024-12-17 13:10:37 - Bytes Sent: 14675617, Bytes Received: 252364287
2024-12-17 13:10:38 - Bytes Sent: 14675617, Bytes Received: 252364287
2024-12-17 13:10:38 - Bytes Sent: 14675617, Bytes Received: 252364287
2024-12-17 13:10:39 - Bytes Sent: 14675617, Bytes Received: 252364287
2024-12-17 13:10:39 - Bytes Sent: 14675727, Bytes Received: 252364353
2024-12-17 13:10:40 - Bytes Sent: 14676191, Bytes Received: 252365044
2024-12-17 13:10:40 - Bytes Sent: 14678363, Bytes Received: 252365110
2024-12-17 13:10:41 - Bytes Sent: 14684273, Bytes Received: 252370891
2024-12-17 13:10:41 - Bytes Sent: 14684923, Bytes Received: 252378127
2024-12-17 13:10:42 - Bytes Sent: 14684923, Bytes Received: 252378181
2024-12-17 13:10:42 - Bytes Sent: 14684923, Bytes Received: 252378181
2024-12-17 13:10:43 - Bytes Sent: 14684923, Bytes Received: 252378181
2024-12-17 13:10:43 - Bytes Sent: 14685380, Bytes Received: 252378343
2024-12-17 13:10:44 - Bytes Sent: 14685718, Bytes Received: 252379479
2024-12-17 13:10:44 - Bytes Sent: 14689079, Bytes Received: 252386791
2024-12-17 13:10:45 - Bytes Sent: 14722839, Bytes Received: 252488129
2024-12-17 13:10:45 - Bytes Sent: 14729679, Bytes Received: 252722535
2024-12-17 13:10:46 - Bytes Sent: 14731425, Bytes Received: 252805894
2024-12-17 13:10:46 - Bytes Sent: 14732043, Bytes Received: 252852777
2024-12-17 13:10:47 - Bytes Sent: 14732097, Bytes Received: 252855429
2024-12-17 13:10:47 - Bytes Sent: 14732342, Bytes Received: 252855429
2024-12-17 13:10:48 - Bytes Sent: 14732503, Bytes Received: 252855495
2024-12-17 13:10:48 - Bytes Sent: 14732693, Bytes Received: 252855561
2024-12-17 13:10:49 - Bytes Sent: 14732693, Bytes Received: 252855561
2024-12-17 13:10:49 - Bytes Sent: 14732693, Bytes Received: 252855561
